Date,Negative,Positive,Neutral,Total,Percentage_neg,Percentage_pos,Percentage_neutr
2016-07-05,93,172,514,779,11.938382541720154,22.0795892169448,65.98202824133504
2016-07-06,73,143,233,449,16.258351893095767,31.848552338530066,51.89309576837417
2016-07-07,120,123,234,477,25.157232704402517,25.78616352201258,49.056603773584904
2016-07-08,62,100,192,354,17.51412429378531,28.24858757062147,54.23728813559322
2016-07-09,61,85,238,384,15.885416666666666,22.135416666666664,61.979166666666664
2016-07-10,91,109,509,709,12.834978843441466,15.373765867418902,71.79125528913963
2016-07-11,76,120,257,453,16.777041942604857,26.490066225165563,56.73289183222958
2016-07-12,60,83,255,398,15.07537688442211,20.85427135678392,64.07035175879398
2016-07-13,71,110,229,410,17.317073170731707,26.82926829268293,55.85365853658537
2016-07-14,209,106,170,485,43.09278350515464,21.855670103092784,35.051546391752574
2016-07-15,121,124,167,412,29.36893203883495,30.097087378640776,40.53398058252427
2016-07-16,64,45,117,226,28.31858407079646,19.911504424778762,51.76991150442478
2016-07-17,94,286,150,530,17.735849056603772,53.9622641509434,28.30188679245283
2016-07-18,97,97,319,513,18.9083820662768,18.9083820662768,62.1832358674464
2016-07-19,96,121,269,486,19.753086419753085,24.897119341563787,55.349794238683124
2016-07-20,229,82,169,480,47.708333333333336,17.083333333333332,35.208333333333336
2016-07-21,103,85,153,341,30.205278592375368,24.926686217008797,44.868035190615835
2016-07-22,117,107,171,395,29.620253164556964,27.088607594936708,43.291139240506325
2016-07-23,71,69,116,256,27.734375,26.953125,45.3125
2016-07-24,72,73,175,320,22.5,22.8125,54.6875
2016-07-25,124,144,250,518,23.93822393822394,27.7992277992278,48.26254826254826
2016-07-26,150,133,237,520,28.846153846153843,25.576923076923073,45.57692307692307
2016-07-27,99,155,345,599,16.52754590984975,25.87646076794658,57.595993322203675
2016-07-28,117,122,958,1197,9.774436090225564,10.192147034252297,80.03341687552214
2016-07-29,119,69,268,456,26.096491228070175,15.131578947368421,58.77192982456141
2016-07-30,55,38,90,183,30.05464480874317,20.76502732240437,49.18032786885246
2016-07-31,64,29,157,250,25.6,11.600000000000001,62.8
2016-08-01,138,59,205,402,34.32835820895522,14.676616915422885,50.99502487562189
2016-08-02,117,313,390,820,14.268292682926829,38.170731707317074,47.5609756097561
2016-08-03,320,192,429,941,34.00637619553667,20.403825717321997,45.58979808714134
2016-08-04,182,104,228,514,35.40856031128405,20.233463035019454,44.3579766536965
2016-08-05,87,65,167,319,27.27272727272727,20.37617554858934,52.35109717868338
2016-08-06,38,37,133,208,18.269230769230766,17.78846153846154,63.942307692307686
2016-08-07,34,45,104,183,18.579234972677597,24.59016393442623,56.830601092896174
2016-08-08,41,41,128,210,19.523809523809526,19.523809523809526,60.952380952380956
2016-08-09,54,54,95,203,26.60098522167488,26.60098522167488,46.79802955665024
2016-08-10,38,68,122,228,16.666666666666664,29.82456140350877,53.50877192982456
2016-08-11,46,41,134,221,20.81447963800905,18.552036199095024,60.633484162895925
2016-08-12,45,31,90,166,27.10843373493976,18.67469879518072,54.21686746987952
2016-08-13,38,49,112,199,19.09547738693467,24.623115577889447,56.28140703517588
2016-08-14,44,77,110,231,19.047619047619047,33.33333333333333,47.61904761904761
2016-08-15,70,84,95,249,28.11244979919679,33.734939759036145,38.152610441767074
2016-08-16,55,186,83,324,16.97530864197531,57.407407407407405,25.617283950617285
2016-08-17,34,85,126,245,13.877551020408163,34.69387755102041,51.42857142857142
2016-08-18,72,76,221,369,19.51219512195122,20.59620596205962,59.891598915989164
2016-08-19,72,72,318,462,15.584415584415584,15.584415584415584,68.83116883116884
2016-08-20,34,82,194,310,10.967741935483872,26.451612903225808,62.58064516129033
2016-08-21,45,77,138,260,17.307692307692307,29.615384615384617,53.07692307692308
2016-08-22,167,66,127,360,46.38888888888889,18.333333333333332,35.27777777777778
2016-08-23,184,57,150,391,47.05882352941176,14.578005115089516,38.36317135549872
2016-08-24,77,55,105,237,32.48945147679325,23.20675105485232,44.303797468354425
2016-08-25,66,124,182,372,17.741935483870968,33.33333333333333,48.924731182795696
2016-08-26,253,75,105,433,58.429561200923786,17.321016166281755,24.249422632794456
2016-08-27,60,57,93,210,28.57142857142857,27.142857142857142,44.285714285714285
2016-08-28,66,98,190,354,18.64406779661017,27.683615819209038,53.672316384180796
2016-08-29,60,467,203,730,8.21917808219178,63.97260273972603,27.808219178082194
2016-08-30,223,237,183,643,34.68118195956454,36.85847589424572,28.46034214618974
2016-08-31,125,95,213,433,28.868360277136258,21.939953810623557,49.19168591224018
2016-09-01,144,128,221,493,29.20892494929006,25.963488843813387,44.827586206896555
2016-09-02,123,105,910,1138,10.808435852372583,9.22671353251318,79.96485061511423
2016-09-03,60,74,171,305,19.672131147540984,24.262295081967213,56.0655737704918
2016-09-04,317,377,1025,1719,18.440954043048283,21.93135543920884,59.62769051774287
2016-09-05,153,231,431,815,18.773006134969325,28.343558282208587,52.88343558282208
2016-09-06,145,110,270,525,27.61904761904762,20.952380952380953,51.42857142857142
2016-09-07,626,607,586,1819,34.41451346893898,33.36998350742166,32.215503023639364
2016-09-08,934,153,254,1341,69.64951528709918,11.409395973154362,18.94108873974646
2016-09-09,126,98,144,368,34.23913043478261,26.6304347826087,39.130434782608695
2016-09-10,74,100,134,308,24.025974025974026,32.467532467532465,43.506493506493506
2016-09-11,96,83,112,291,32.98969072164948,28.52233676975945,38.48797250859107
2016-09-12,87,134,272,493,17.647058823529413,27.180527383367142,55.172413793103445
2016-09-13,98,167,343,608,16.11842105263158,27.467105263157894,56.414473684210535
2016-09-14,77,173,350,600,12.833333333333332,28.833333333333332,58.333333333333336
2016-09-15,70,127,193,390,17.94871794871795,32.56410256410256,49.48717948717949
2016-09-16,70,101,272,443,15.80135440180587,22.799097065462753,61.39954853273137
2016-09-17,89,530,247,866,10.277136258660507,61.20092378752887,28.52193995381062
