Date,Negative,Positive,Neutral,Total,Percentage_neg,Percentage_pos,Percentage_neutr
2016-02-14,337,438,1159,1934,17.425025853154086,22.64736297828335,59.927611168562564
2016-02-15,400,498,885,1783,22.434099831744252,27.930454290521595,49.635445877734156
2016-02-16,371,600,1148,2119,17.50825861255309,28.31524303916942,54.17649834827749
2016-02-17,319,537,1258,2114,15.089877010406813,25.402081362346262,59.508041627246925
2016-02-18,117,197,477,791,14.791403286978507,24.905183312262956,60.30341340075853
2016-02-19,253,553,1079,1885,13.421750663129972,29.336870026525197,57.24137931034483
2016-02-20,192,435,804,1431,13.417190775681343,30.398322851153043,56.18448637316562
2016-02-21,175,339,733,1247,14.033680834001604,27.18524458700882,58.781074578989575
2016-02-22,279,465,981,1725,16.17391304347826,26.956521739130434,56.869565217391305
2016-02-23,442,595,1477,2514,17.58154335719968,23.667462211614957,58.75099443118537
2016-02-24,410,593,1044,2047,20.029311187103076,28.96922325354177,51.001465559355154
2016-02-25,353,680,1013,2046,17.253176930596286,33.235581622678396,49.51124144672532
2016-02-26,384,589,1035,2008,19.12350597609562,29.332669322709165,51.54382470119522
2016-02-27,213,476,813,1502,14.181091877496671,31.69107856191744,54.12782956058588
2016-02-28,297,594,824,1715,17.31778425655977,34.63556851311954,48.0466472303207
2016-02-29,957,2339,2923,6219,15.38832609744332,37.61054831966554,47.00112558289114
2016-03-01,456,741,1384,2581,17.66757070902751,28.709802402169704,53.62262688880279
2016-03-02,399,717,1158,2274,17.54617414248021,31.53034300791557,50.92348284960422
2016-03-03,499,847,1244,2590,19.266409266409266,32.7027027027027,48.03088803088803
2016-03-04,426,578,1417,2421,17.59603469640644,23.874432052870713,58.52953325072284
2016-03-05,416,364,780,1560,26.666666666666668,23.333333333333332,50.0
2016-03-06,301,389,740,1430,21.048951048951047,27.202797202797203,51.74825174825175
2016-03-07,376,566,1171,2113,17.794604827259818,26.786559394226217,55.418835778513966
2016-03-08,455,655,1184,2294,19.83435047951177,28.55274629468178,51.61290322580645
2016-03-09,793,924,1678,3395,23.357879234167893,27.216494845360824,49.42562592047128
2016-03-10,1095,858,1460,3413,32.083211251098746,25.13917374743627,42.77761500146499
2016-03-11,582,648,1302,2532,22.985781990521325,25.59241706161137,51.421800947867304
2016-03-12,270,379,812,1461,18.480492813141684,25.94113620807666,55.578370978781656
2016-03-13,288,333,733,1354,21.270310192023633,24.593796159527326,54.13589364844904
2016-03-14,710,740,1261,2711,26.189597934341574,27.29620066396164,46.514201401696795
2016-03-15,412,575,1131,2118,19.452313503305003,27.148253068932952,53.39943342776204
2016-03-16,414,1105,1391,2910,14.22680412371134,37.97250859106529,47.80068728522337
2016-03-17,381,827,1076,2284,16.68126094570928,36.20840630472855,47.110332749562176
2016-03-18,364,681,1166,2211,16.463138851198554,30.800542740841248,52.736318407960205
2016-03-19,268,510,1200,1978,13.549039433771487,25.783619817997977,60.66734074823054
2016-03-20,285,587,961,1833,15.548281505728315,32.0240043644299,52.42771412984178
2016-03-21,786,1041,1293,3120,25.192307692307693,33.36538461538461,41.44230769230769
2016-03-22,706,795,1751,3252,21.709717097170973,24.44649446494465,53.84378843788438
2016-03-23,802,613,1303,2718,29.506990434142754,22.553348050036792,47.93966151582046
2016-03-24,564,457,1029,2050,27.512195121951223,22.29268292682927,50.19512195121951
2016-03-25,427,396,917,1740,24.54022988505747,22.758620689655174,52.701149425287355
2016-03-26,337,329,751,1417,23.782639378969655,23.218066337332395,52.99929428369795
